region_id	region_label	prefix	maker	maker_zh	maker_ja	code_read	status	notes
japan_amateur	日本素人	534IND	インディ		インディ	std4	active	本地库高频确认(≥100帖) · MGS素人 · 用户确认
japan_amateur	日本素人	594PRGO	ペロンゲリオン		ペロンゲリオン	std4	active	本地库高频确认(≥100帖) · 用户确认
japan_amateur	日本素人	765ORECS	俺の素人-Z- SECOND IMPACT		俺の素人-Z- SECOND IMPACT	std4	active	本地库高频确认(≥100帖) · 用户确认
japan_amateur	日本素人	ARA	261ARA / 募集酱	募集酱	募集ちゃん	amateur4	active	募集ちゃん · 本地库确认
japan_amateur	日本素人	ARSO	Around		Around	std3_dmm	active	本地库高频确认(≥100帖) · 舞ワイフ・セレブ系 · 用户确认 · 2026-09-18 按行业定位迁至素人
japan_amateur	日本素人	BEAF	あいすまん		あいすまん	std3_dmm	active	本地库高频确认(≥100帖) · 素人個撮 · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	DCV	Amateur Kikaku / 素人企划	Amateur / 素人企划	素人企画	amateur4	active	家まで送ってイイですか · 本地库确认
japan_amateur	日本素人	DSAM	独占素人		独占素人	std3_dmm	active	本地库高频确认(≥100帖) · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	EROFV	エロVR		エロVR	std3_dmm	active	本地库高频确认(≥100帖) · VR素人 · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	GANA	Nanpa TV / ナンパTV	Nanpa TV	ナンパTV	amateur4	active	200GANA 简写 · 本地库确认
japan_amateur	日本素人	GAREA	G-area / G区	G-area / G区	ジーエリア	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:素人有码系列/G-area
japan_amateur	日本素人	HIMEMIX	himemix / 姬混	Hime Mix / 姬混	ひめみっくす	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:素人有码系列/himemix
japan_amateur	日本素人	IENFH	IENFH（MGS素人）	IENFH / MGS素人	IENFH	std3_dmm	active	本地库高频确认(≥100帖) · MGS素人短号；maker 原误标アイエナジー · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	KDMN	First Star / けだもの	First Star / 野兽	ファーストスター / けだもの	std3_dmm	active	权威站:mgstage · 自素人数字头201KDMN迁入 · maker 修正为 First Star けだもの；伪素人/MGS 配信定位迁至素人
japan_amateur	日本素人	KFNE	Kurofune / 黒船	黒船 / Prestige	黒船	std3_dmm	active	权威站:mgstage · 自素人数字头326KFNE迁入 · maker 修正为黒船（Prestige）；ナンパ素人定位迁至素人
japan_amateur	日本素人	KITAIKE	北池袋		北池袋	std3_dmm	active	本地库高频确认(≥100帖) · 素人ハメ撮り · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	KNB	Koi no Bo / 恋慕	恋慕	恋慕	std3_dmm	active	ナンパ系 · 本地库确认
japan_amateur	日本素人	LUXU	ラグジュTV		ラグジュTV	amateur4	active	本地库高频确认(≥100帖) · MGS配信 · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	MAAN	Maji Nanpa / 真面目软派	真面目软派	マジ軟派、初撮。	amateur4	active	300MAAN 简写 · 权威站:mgstage · 本地库确认 · 色花堂有码列表×1
japan_amateur	日本素人	MFCS	MOON FORCE 2nd		MOON FORCE 2nd	std3_dmm	active	本地库高频确认(≥100帖) · FANZA素人 · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	MIUM	Prestige Premium / プレステージプレミアム	Prestige Premium	プレステージプレミアム	amateur4	active	300MIUM 简写 · 本地库确认
japan_amateur	日本素人	MYWIFE	Mywife / 舞Wife	舞Wife	舞ワイフ	amateur4	active	Mywife · 本地库确认 · 色花堂论坛子分类:素人有码系列/Mywife
japan_amateur	日本素人	NAMH	DOC / ドック	DOC	ドック	amateur4	active	本地库确认 · 2026-09-18 按行业定位迁至素人
japan_amateur	日本素人	NNPJ	Nanpa JAPAN / ナンパJAPAN		ナンパJAPAN	std3_dmm	active	片商表/ranges/DMM/权威站 · 2026-09-18 按行业定位迁至素人
japan_amateur	日本素人	NPJS	Nanpa JAPAN / ナンパJAPAN		ナンパJAPAN	std3_dmm	active	片商表/ranges/DMM/权威站 · 2026-09-18 按行业定位迁至素人
japan_amateur	日本素人	OKB	親父の個撮		親父の個撮	std3_dmm	active	本地库高频确认(≥100帖) · 2026-09-18 个撮定位迁至素人
japan_amateur	日本素人	ORECO	Ore no Shirouto / 俺的素人	俺的素人	俺の素人	std3_dmm	active	本地库确认
japan_amateur	日本素人	ORECS	Ore no Shirouto / 俺的素人	俺的素人	俺の素人	std3_dmm	active	本地库确认
japan_amateur	日本素人	ORECZ	Ore no Shirouto / 俺的素人	俺的素人	俺の素人	std3_dmm	active	本地库确认
japan_amateur	日本素人	RFILE	r-file / R档案	R-file / R档案	アールファイル	std4	active	色花堂板块分类 · 色花堂论坛子分类:素人有码系列/r-file
japan_amateur	日本素人	SABA	Amateur Kikaku / 素人企划		素人企画	std3_dmm	active	片商表/ranges/DMM/权威站 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	SAMA	素人企划			std3_dmm	active	S级素人 · 本地库确认
japan_amateur	日本素人	SCUTE	S-Cute			amateur4	active	S-cute · 本地库确认 · 色花堂论坛子分类:素人有码系列/S-cute
japan_amateur	日本素人	SDNM	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_open	active	人妻素人纪实 · 本地库确认 · 2026-09-18 按行业定位迁至素人
japan_amateur	日本素人	SIRO	Shirouto TV / 素人TV	素人TV	シロウトTV	amateur4	active	シロウトTV · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/SIRO · 色花堂有码列表×3
japan_amateur	日本素人	SIROHAME	Siro Hame / 白ハメ	白ハメ	しろハメ	std4	active	色花堂板块分类 · 色花堂论坛子分类:素人有码系列/siro-hame
japan_amateur	日本素人	SQTE	S-Cute			std3_dmm	active	本地库确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	SUKE	訳ありZ世代		訳ありZ世代	std3_dmm	active	本地库高频确认(≥100帖) · DOC系素人 · 用户确认 · 2026-09-18 从有码迁至素人
japan_amateur	日本素人	SUPA	Amateur Kikaku / 素人企划		素人企画	std3_dmm	active	片商表/ranges/DMM/权威站 · 2026-09-18 从有码迁至素人
fc2	FC2	FC2	FC2 / 同人平台	FC2 / 同人平台	FC2	fc2	active	本地库确认 · 色花堂论坛子分类:素人有码系列/FC2
fc2	FC2	FC2PPV	FC2-PPV	FC2-PPV / 付费同人	FC2-PPV	fc2ppv	active	本地库确认 · 色花堂论坛子分类:亚洲无码原创/FC2PPV
china	国产无码	91CM	91 Produce / 91制片厂	91 Produce / 91制片厂	91制片厂	std3_dmm	active	91制片厂 / 果冻传媒 · 本地库确认
china	国产无码	DA	Elephant Media / 大象传媒	Elephant / 大象传媒	大象傳媒	std3_dmm	active	大象传媒 · 本地库确认
china	国产无码	DOM	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	EMX	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	FSOG	Koukou Media / 扣扣传媒	Koukou / 扣扣传媒	扣扣傳媒	std3_dmm	active	扣扣传媒 · 本地库确认
china	国产无码	GDCM	Jelly Media / 果冻传媒	Jelly Media / 果冻传媒	果凍傳媒	std3_dmm	active	果冻传媒 · 本地库确认
china	国产无码	HKG	Star Unlimited / 星空无限	Xingkong / 星空无限	星空無限傳媒	std3_dmm	active	
china	国产无码	HPP	Lajiao Original / 辣椒原创	Lajiao / 辣椒原创	辣椒原創	std3_dmm	active	辣椒原创 · 本地库确认
china	国产无码	ID	Idol Media / 爱豆传媒	Idol Media / 爱豆传媒	愛豆傳媒	std3_dmm	active	爱豆传媒 · 本地库确认
china	国产无码	IDG	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	JD	Jingdong / 精东影业	Jingdong / 精东影业	精東影業	std3_dmm	active	精东影业 · 本地库确认
china	国产无码	JDSY	Jingdong / 精东影业	Jingdong / 精东影业	精東影業	std3_dmm	active	精东影业 · 本地库确认
china	国产无码	JVID	JVID / 台湾写真	JVID / 台湾写真	ジェイヴィッド	std3_dmm	active	作者/作品 ID
china	国产无码	KCM	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	LAA	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	LLS	Lolita Club / 萝莉社	Lolita Club / 萝莉社	蘿莉社	std3_dmm	active	萝莉社 · 本地库确认
china	国产无码	LY	Absolute Territory / 绝对领域	Absolute Territory / 绝对领域	絶対領域	std3_dmm	active	绝对领域 · 本地库确认
china	国产无码	MAD	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std4	active	麻豆 / 麻豆爱豆 · 本地库确认
china	国产无码	MCY	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	MD	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std4	active	麻豆传媒映画 · 权威站:missav+madou · 本地库确认
china	国产无码	MDCM	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std3_dmm	active	国风系列 · 本地库确认
china	国产无码	MDHG	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std3_dmm	active	麻豆传媒 · 本地库确认
china	国产无码	MDHT	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std3_dmm	active	奇淫旅社 · 本地库确认
china	国产无码	MDL	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std3_dmm	active	剧情长篇 · 本地库确认 · 【注意】与日本 MOODYZ 前缀撞车，请按 region 区分
china	国产无码	MDSR	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std4	active	剧情系列 · 权威站:missav+madou · 本地库确认
china	国产无码	MDWP	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std3_dmm	active	职场系列 · 权威站:missav+madou · 本地库确认
china	国产无码	MDX	Madou Media / 麻豆传媒	Madou Media / 麻豆传媒	麻豆傳媒	std4	active	麻豆传媒 · 本地库确认
china	国产无码	MKY	麻豆传媒			std4	active	本地库确认 · 【注意】与日本 MOODYZ 前缀撞车，请按 region 区分
china	国产无码	MMZ	Catclaw / 猫爪影像	Catclaw / 猫爪影像	貓爪影像	std3_dmm	active	猫爪影像 / 猫爪传媒 · 本地库确认
china	国产无码	MPG	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	MSD	Catclaw / 猫爪影像	Catclaw / 猫爪影像	貓爪影像	std4	active	猫爪 / 麻豆署片均见 · 本地库确认
china	国产无码	MSG	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	MTVQ	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	MXJ	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	PH	Sex Control / 色控传媒	Sex Control / 色控传媒	色控傳媒	std3_dmm	active	色控 / PsychoPorn · 本地库确认
china	国产无码	PM	Mitao Media / 蜜桃影像	Mitao / 蜜桃影像	蜜桃影像	std3_dmm	active	蜜桃影像 / 蜜桃传媒 · 本地库确认
china	国产无码	PMC	Mitao Media / 蜜桃影像	Mitao / 蜜桃影像	蜜桃影像	std4	active	蜜桃传媒 · 本地库确认
china	国产无码	PME	Mitao Media / 蜜桃影像	Mitao / 蜜桃影像	蜜桃影像	std3_dmm	active	蜜桃传媒 · 本地库确认
china	国产无码	PMS	Mitao Media / 蜜桃影像	Mitao / 蜜桃影像	蜜桃影像	std3_dmm	active	蜜桃传媒 · 本地库确认
china	国产无码	PMX	Mitao Media / 蜜桃影像	Mitao / 蜜桃影像	蜜桃影像	std3_dmm	active	蜜桃影像传媒 · 本地库确认
china	国产无码	QQOG	Koukou Media / 扣扣传媒	Koukou / 扣扣传媒	扣扣傳媒	std3_dmm	active	扣扣传媒 · 本地库确认
china	国产无码	RAS	Royal Chinese / 皇家华人	Royal Chinese / 皇家华人	皇家華人	std3_dmm	active	皇家华人 · 本地库确认
china	国产无码	SAT	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	SZL	Three Wolves / 三只狼	Three Wolves / 三只狼	三隻狼	std3_dmm	active	三只狼 · 权威站:missav+madou · 本地库确认
china	国产无码	TM	Tianmei Media / 天美传媒	Tianmei / 天美传媒	天美傳媒	std3_dmm	active	天美传媒 · 本地库确认
china	国产无码	TMG	Other Chinese / 其他国产	Other Chinese / 其他国产	その他中国	std3_dmm	active	本地库确认
china	国产无码	TMW	Tianmei Media / 天美传媒	Tianmei / 天美传媒	天美傳媒	std4	active	天美传媒 · 本地库确认
china	国产无码	TMY	Tianmei Media / 天美传媒	Tianmei / 天美传媒	天美傳媒	std3_dmm	active	天美传媒 · 本地库确认
china	国产无码	TZ	Mr Rabbit / 兔子先生	Mr Rabbit / 兔子先生	兔子先生	std3_dmm	active	兔子先生 · 本地库确认
china	国产无码	XB	Xingba / 杏吧传媒	Xingba / 杏吧传媒	杏吧傳媒	std3_dmm	active	杏吧傳媒 · 本地库确认
china	国产无码	XJX	Banana Show / 香蕉秀	Banana Show / 香蕉秀	香蕉秀	std3_dmm	active	香蕉秀 · 本地库确认
china	国产无码	XK	Star Unlimited / 星空无限	Star Unlimited / 星空无限	星空無限傳媒	std3_dmm	active	星空传媒 · 本地库确认
china	国产无码	XKG	Star Unlimited / 星空无限	Star Unlimited / 星空无限	星空無限傳媒	std3_dmm	active	星空无限传媒 · 本地库确认
china	国产无码	XKKY	Star Unlimited / 星空无限	Star Unlimited / 星空无限	星空無限傳媒	std3_dmm	active	星空传媒 · 本地库确认
china	国产无码	XKTC	Star Unlimited / 星空无限	Star Unlimited / 星空无限	星空無限傳媒	std3_dmm	active	星空传媒 · 本地库确认
china	国产无码	XKVP	Star Unlimited / 星空无限	Star Unlimited / 星空无限	星空無限傳媒	std3_dmm	active	星空无限传媒 · 本地库确认
china	国产无码	XSJ	Qidian Media / 起点传媒	Qidian / 起点传媒	起點傳媒	std3_dmm	active	起点传媒（如《奇淫三国》） · 本地库确认
china	国产无码	XSJKY	Sex Vision / 性视界	Sex Vision / 性视界	性視界傳媒	std3_dmm	active	性视界传媒 · 本地库确认
china	国产无码	YCM	91 Produce / 91制片厂	91 Produce / 91制片厂	91制片厂	std3_dmm	active	91制片厂 · 本地库确认
western	欧美无码	ADULTTIME	Adult Time / 成人时间	Adult Time / 成人时间	アダルトタイム	western_date	active	Adult Time · 本地库确认
western	欧美无码	ANALVIDS	Anal Vids / 肛门视频	Anal Vids / 肛门视频	アナルvids	western_date	active	本地库确认
western	欧美无码	BANGBROS	Bang Bros / 砰兄弟	Bang Bros / 砰兄弟	バングブロス	western_date	active	Bang Bros 主站 · 权威站:missav · 本地库确认
western	欧美无码	BANGBUS	Bang Bus / 砰兄弟	Bang Bros / 砰兄弟	バングブロス	western_date	active	Bang Bus 系列 · 本地库确认
western	欧美无码	BLACKED	Blacked / 黑蚀	Blacked / 黑蚀	ブラックド	western_date	active	权威站:missav · 本地库确认
western	欧美无码	BLACKEDRAW	Blacked Raw / 黑蚀生	Blacked Raw / 黑蚀生	ブラックドロー	western_date	active	Blacked Raw · 本地库确认
western	欧美无码	BRATTYSIS	Bratty Sis / 顽皮姐妹	Bratty Sis / 顽皮姐妹	ブラッティシス	western_date	active	本地库确认
western	欧美无码	BRAZZERS	Brazzers / 布拉泽斯	Brazzers / 布拉泽斯	ブラザーズ	western_date	active	站点片名；无统一字母流水 · 权威站:missav · 本地库确认
western	欧美无码	DEEPER	Deeper / 更深	Deeper / 更深	ディーパー	western_date	active	Deeper · 权威站:missav · 本地库确认
western	欧美无码	DIGITALPLAYGROUND	Digital Playground / 数字乐园		デジタルプレイグラウンド	western_date	active	本地库确认 · sehua=0 bit=0
western	欧美无码	DORCEL	Dorcel / 多塞尔	Dorcel / 多塞尔	ドーセル	western_date	active	Marc Dorcel · 本地库确认
western	欧美无码	DORCELCLUB	Dorcel Club / 多塞尔俱乐部	Dorcel Club / 多塞尔俱乐部	ドーセルクラブ	western_date	active	Dorcel Club · 本地库确认
western	欧美无码	ELEGANTANGEL	Elegant Angel / 优雅天使	Elegant Angel / 优雅天使	エレガントエンジェル	western_date	active	本地库确认
western	欧美无码	EVILANGEL	Evil Angel / 邪恶天使	Evil Angel / 邪恶天使	イービルエンジェル	western_date	active	Evil Angel · 权威站:missav · 本地库确认
western	欧美无码	FAKETAXI	Fake Taxi / 假出租车	Fake Taxi / 假出租车	フェイクタクシー	western_date	active	Fake Taxi · 本地库确认
western	欧美无码	FAMILYSTROKES	Family Strokes / 家庭爱抚	Family Strokes / 家庭爱抚	ファミリーストロークス	western_date	active	本地库确认
western	欧美无码	JULESJORDAN	Jules Jordan / 朱尔斯	Jules Jordan / 朱尔斯	ジュールス・ジョーダン	western_date	active	Jules Jordan · 本地库确认
western	欧美无码	LEGALPORNO	LegalPorno / 合法色情	LegalPorno / 合法色情	リーガルポルノ	western_date	active	LegalPorno · 本地库确认
western	欧美无码	LETHALHARDCORE	Lethal Hardcore / 致命硬核	Lethal Hardcore / 致命硬核	リーサルハードコア	western_date	active	本地库确认
western	欧美无码	MANYVIDS	ManyVids / 多视频	ManyVids / 多视频	メニーvids	western_date	active	ManyVids · 本地库确认
western	欧美无码	MILFY	MILFY / 熟女	MILFY / 熟女	ミルフィー	western_date	active	Milfy · 本地库确认
western	欧美无码	MOFOS	Mofos / 莫福斯	Mofos / 莫福斯	モーフォス	western_date	active	Mofos · 本地库确认
western	欧美无码	NAUGHTYAMERICA	Naughty America / 顽皮美国	Naughty America / 顽皮美国	ノーティーアメリカ	western_date	active	Naughty America · 权威站:missav · 本地库确认
western	欧美无码	NUBILEFILMS	Nubile Films / 嫩模电影	Nubile Films / 嫩模电影	ヌーバイルフィルムズ	western_date	active	Nubile Films · 本地库确认
western	欧美无码	NUBILES	Nubiles / 嫩模	Nubiles / 嫩模	ヌーバイルズ	western_date	active	Nubiles 系 · 本地库确认
western	欧美无码	ONLYFANS	OnlyFans / 订阅粉丝	OnlyFans / 订阅粉丝	オンリーファンズ	western_date	active	OnlyFans · 权威站:missav · 本地库确认
western	欧美无码	PLAYBOYPLUS	Playboy Plus / 花花公子+	Playboy Plus / 花花公子+	プレイボーイプラス	western_date	active	Playboy Plus · 本地库确认
western	欧美无码	PORNWORLD	PornWorld / 色情世界	PornWorld / 色情世界	ポルノワールド	western_date	active	PornWorld · 本地库确认
western	欧美无码	PRIVATE	Private / 私人	Private / 私人	プライベート	western_date	active	Private · 本地库确认
western	欧美无码	PUBLICAGENT	Public Agent / 公共探员	Public Agent / 公共探员	パブリックエージェント	western_date	active	本地库确认
western	欧美无码	PURETABOO	Pure Taboo / 纯禁忌	Pure Taboo / 纯禁忌	ピュアタブー	western_date	active	Pure Taboo · 本地库确认
western	欧美无码	REALITYKINGS	Reality Kings / 现实国王	Reality Kings / 现实国王	リアリティキングス	western_date	active	全称写法 · 权威站:missav · 本地库确认
western	欧美无码	RK	Reality Kings / 现实国王	Reality Kings / 现实国王	リアリティキングス	western_date	active	缩写常见于文件名 · 本地库确认
western	欧美无码	RKPRIME	RK Prime / 现实国王精选	RK Prime / 现实国王精选	RKプライム	western_date	active	RK Prime · 本地库确认
western	欧美无码	SEXART	SexArt / 性艺术	SexArt / 性艺术	セックスアート	western_date	active	SexArt · 本地库确认
western	欧美无码	SEXMEX	SexMex / 墨西哥性	SexMex / 墨西哥性	セックスメックス	western_date	active	SexMex · 本地库确认
western	欧美无码	TEAMSKEET	TeamSkeet / 队小子	TeamSkeet / 队小子	チームスキート	western_date	active	Team Skeet · 本地库确认
western	欧美无码	TUSHY	Tushy / 塔希	Tushy / 塔希	タッシー	western_date	active	Tushy · 权威站:missav · 本地库确认
western	欧美无码	TUSHYRAW	Tushy Raw / 塔希生	Tushy Raw / 塔希生	タッシーロー	western_date	active	Tushy Raw · 本地库确认
western	欧美无码	VIXEN	Vixen / 狐狸精	Vixen / 狐狸精	ヴィクセン	western_date	active	Vixen · 权威站:missav · 本地库确认
western	欧美无码	WATCH4BEAUTY	Watch4Beauty / 赏美	Watch4Beauty / 赏美	ウォッチフォービューティー	western_date	active	Watch4Beauty · 本地库确认
western	欧美无码	WICKED	Wicked / 邪恶	Wicked / 邪恶	ウィキッド	western_date	active	Wicked · 本地库确认
